R1 
Energy (eV) EEDF (eV-3/2) Anisotropy
  0.2256    	  0.4667    	  0.6367E-02
  0.2311    	  0.4149    	  0.6506E-02
  0.2367    	  0.3686    	  0.6646E-02
  0.2423    	  0.3272    	  0.6789E-02
  0.2480    	  0.2903    	  0.6933E-02
  0.2537    	  0.2574    	  0.7080E-02
  0.2595    	  0.2280    	  0.7228E-02
  0.2654    	  0.2019    	  0.7379E-02
  0.2713    	  0.1786    	  0.7532E-02
  0.2773    	  0.1580    	  0.7688E-02
  0.2834    	  0.1396    	  0.7845E-02
  0.2895    	  0.1233    	  0.8005E-02
  0.2957    	  0.1088    	  0.8168E-02
  0.3019    	  0.9592E-01	  0.8333E-02
  0.3082    	  0.8452E-01	  0.8499E-02
  0.3146    	  0.7442E-01	  0.8667E-02
  0.3210    	  0.6548E-01	  0.8838E-02
  0.3275    	  0.5758E-01	  0.9010E-02
  0.3340    	  0.5059E-01	  0.9185E-02
  0.3406    	  0.4441E-01	  0.9362E-02
  0.3473    	  0.3896E-01	  0.9542E-02
  0.3540    	  0.3415E-01	  0.9724E-02
  0.3608    	  0.2992E-01	  0.9908E-02
  0.3676    	  0.2619E-01	  0.1010E-01
  0.3746    	  0.2291E-01	  0.1029E-01
  0.3815    	  0.2002E-01	  0.1048E-01
  0.3886    	  0.1748E-01	  0.1068E-01
  0.3957    	  0.1525E-01	  0.1088E-01
  0.4028    	  0.1330E-01	  0.1108E-01
  0.4101    	  0.1159E-01	  0.1128E-01
  0.4173    	  0.1009E-01	  0.1149E-01
  0.4247    	  0.8770E-02	  0.1170E-01
  0.4321    	  0.7620E-02	  0.1192E-01
  0.4396    	  0.6615E-02	  0.1213E-01
  0.4471    	  0.5738E-02	  0.1235E-01
  0.4547    	  0.4972E-02	  0.1258E-01
  0.4623    	  0.4304E-02	  0.1281E-01
  0.4701    	  0.3723E-02	  0.1305E-01
  0.4778    	  0.3216E-02	  0.1329E-01
  0.4857    	  0.2776E-02	  0.1353E-01
  0.4936    	  0.2394E-02	  0.1379E-01
  0.5015    	  0.2062E-02	  0.1405E-01
