Angular field frequency / N (m3/s)        0.5000E-12
Gas temperature (K)                        1000.    
Ionization degree                          0.000    
Electron density (1/m3)                   0.1000E+19
Wave number / N (m2)                       0.000    
Longitudinal diffusion                     0.000    
Energy sharing                             1.000    
Growth model                               1.000    
Maxwellian mean energy (eV)                0.000    
# of grid points                           100.0    
Grid type                                  3.000    
Precision                                 0.1000E-09
Convergence                               0.1000E-03
Maximum # of iterations                    100.0    
Mole fraction H                           0.5000E-01
Mole fraction H2                          0.9500    


Energy (eV) 	Electric field / N (Td)                                         
0.8408E-01	-0.3506E+24
0.1259	-0.3497E+24
0.1865	-0.3483E+24
0.2601	-0.3465E+24
0.3415	-0.3443E+24
0.4288	-0.3419E+24
0.5223	-0.3394E+24
0.6230	-0.3368E+24
0.7338	-0.3343E+24
0.8597	-0.3318E+24
1.010	-0.3295E+24
1.196	-0.3275E+24
1.429	-0.3258E+24
1.709	-0.3247E+24
2.021	-0.3240E+24
2.345	-0.3238E+24
2.661	-0.3240E+24
2.957	-0.3243E+24
3.230	-0.3247E+24
3.479	-0.3252E+24
3.706	-0.3257E+24
3.915	-0.3261E+24
4.109	-0.3266E+24
4.291	-0.3270E+24
4.463	-0.3274E+24
4.627	-0.3278E+24
4.785	-0.3282E+24
4.938	-0.3285E+24
5.088	-0.3288E+24
5.235	-0.3291E+24
5.380	-0.3294E+24
5.524	-0.3297E+24
5.667	-0.3300E+24
5.811	-0.3302E+24
5.955	-0.3304E+24
6.100	-0.3307E+24
6.247	-0.3309E+24
6.395	-0.3311E+24
6.545	-0.3313E+24
6.698	-0.3315E+24
6.853	-0.3317E+24
7.011	-0.3318E+24
7.173	-0.3320E+24
7.338	-0.3321E+24
7.507	-0.3322E+24
7.679	-0.3324E+24
7.858	-0.3325E+24
8.038	-0.3326E+24
8.226	-0.3327E+24
8.418	-0.3328E+24
8.615	-0.3329E+24
8.817	-0.3330E+24
9.030	-0.3330E+24
9.246	-0.3331E+24
9.472	-0.3337E+24
9.699	-0.3332E+24
9.942	-0.3338E+24
10.19	-0.3338E+24
10.44	-0.3339E+24
10.71	-0.3339E+24
10.99	-0.3339E+24
11.27	-0.3339E+24
11.57	-0.3339E+24
11.88	-0.3338E+24
12.19	-0.3338E+24
12.52	-0.3338E+24
12.87	-0.3337E+24
13.22	-0.3337E+24
13.60	-0.3336E+24
13.99	-0.3335E+24
14.39	-0.3334E+24
14.81	-0.3333E+24
15.23	-0.3332E+24
15.69	-0.3331E+24
16.17	-0.3329E+24
16.67	-0.3328E+24
17.17	-0.3326E+24
17.71	-0.3325E+24
18.27	-0.3323E+24
18.84	-0.3321E+24
19.43	-0.3320E+24
20.05	-0.3318E+24
20.71	-0.3315E+24
21.39	-0.3313E+24


Energy (eV)	Total collision freq. / N (m3/s)
0.3845E-01	0.1130E-13
0.3855E-01	0.1132E-13
0.3921E-01	0.1144E-13
0.4156E-01	0.1186E-13
0.4748E-01	0.1288E-13
0.5997E-01	0.1489E-13
0.8408E-01	0.1843E-13
0.1259	0.2396E-13
0.1865	0.3122E-13
0.2601	0.3931E-13
0.3415	0.4759E-13
0.4288	0.5585E-13
0.5223	0.6406E-13
0.6230	0.7223E-13
0.7338	0.8040E-13
0.8597	0.8864E-13
1.010	0.9700E-13
1.196	0.1055E-12
1.429	0.1138E-12
1.709	0.1217E-12
2.021	0.1287E-12
2.345	0.1345E-12
2.661	0.1391E-12
2.957	0.1426E-12
3.230	0.1453E-12
3.479	0.1474E-12
3.706	0.1489E-12
3.915	0.1501E-12
4.109	0.1510E-12
4.291	0.1516E-12
4.463	0.1521E-12
4.627	0.1525E-12
4.785	0.1528E-12
4.938	0.1531E-12
5.088	0.1532E-12
5.235	0.1533E-12
5.380	0.1534E-12
5.524	0.1534E-12
5.667	0.1534E-12
5.811	0.1534E-12
5.955	0.1534E-12
6.100	0.1534E-12
6.247	0.1533E-12
6.395	0.1533E-12
6.545	0.1532E-12
6.698	0.1532E-12
6.853	0.1531E-12
7.011	0.1530E-12
7.173	0.1530E-12
7.338	0.1529E-12
7.507	0.1529E-12
7.679	0.1529E-12
7.858	0.1528E-12
8.038	0.1528E-12
8.226	0.1528E-12
8.418	0.1528E-12
8.615	0.1528E-12
8.817	0.1529E-12
9.030	0.1529E-12
9.246	0.1530E-12
9.472	0.1531E-12
9.699	0.1531E-12
9.942	0.1533E-12
10.19	0.1534E-12
10.44	0.1536E-12
10.71	0.1538E-12
10.99	0.1540E-12
11.27	0.1542E-12
11.57	0.1544E-12
11.88	0.1547E-12
12.19	0.1550E-12
12.52	0.1554E-12
12.87	0.1557E-12
13.22	0.1561E-12
13.60	0.1565E-12
13.99	0.1570E-12
14.39	0.1575E-12
14.81	0.1580E-12
15.23	0.1585E-12
15.69	0.1591E-12
16.17	0.1597E-12
16.67	0.1603E-12
17.17	0.1610E-12
17.71	0.1617E-12
18.27	0.1624E-12
18.84	0.1632E-12
19.43	0.1640E-12
20.05	0.1648E-12
20.71	0.1656E-12
21.39	0.1665E-12


Energy (eV)	Effect. momentum freq. / N (m3/s)
0.3845E-01	0.1604E-13
0.3855E-01	0.1607E-13
0.3921E-01	0.1624E-13
0.4156E-01	0.1684E-13
0.4748E-01	0.1830E-13
0.5997E-01	0.2119E-13
0.8408E-01	0.2624E-13
0.1259	0.3416E-13
0.1865	0.4456E-13
0.2601	0.5608E-13
0.3415	0.6765E-13
0.4288	0.7883E-13
0.5223	0.8950E-13
0.6230	0.9956E-13
0.7338	0.1090E-12
0.8597	0.1177E-12
1.010	0.1256E-12
1.196	0.1324E-12
1.429	0.1379E-12
1.709	0.1418E-12
2.021	0.1440E-12
2.345	0.1448E-12
